startup_id,startup_name,founded_year,country,region,industry,funding_round,funding_amount_usd,funding_date,lead_investor,co_investors,employee_count,estimated_revenue_usd,estimated_valuation_usd,exited,exit_type,tags
16a06689-f9fe-4896-a4db-860116bbfc58,"Hodges, Smith and Byrd",2019,Iceland,Latin America,Logistics,Series A,314246000,2018-06-12,Tiger Global,"Sequoia, Y Combinator, Andreessen Horowitz",186,76008393.49227075,2990316888.32679,False,,"AI, B2C"
1001a5d6-fe35-41bf-961b-c30cefbcc041,"Robles, Bailey and Hernandez",2014,Cameroon,MENA,Healthcare,Series B,688842000,2023-08-02,Tiger Global,"Sequoia, Index Ventures",304,167287847.02278847,3352553412.7289114,False,,"Marketplace, B2B"
d8905b9c-9609-4aed-a61f-f20f5727b492,Contreras-Chen,2010,Myanmar,North America,Logistics,Series C,1186063000,2017-10-01,SoftBank,"Y Combinator, Accel",842,396614847.31757104,9969502844.269608,False,,"AI, B2B, HealthTech, Mobile, Cloud"
557827aa-d1ab-4d47-b586-486ce15bd403,"Ramos, Owen and Miller",2015,Philippines,MENA,AI/ML,Series B,21710000,2020-09-26,Y Combinator,Y Combinator,319,5502312.499214468,185400088.80645555,True,Acquisition,"Marketplace, Blockchain, B2C, Cloud, SaaS"
289fb3b7-f392-4aac-b8fb-d1ae2f2b12b0,Reynolds Ltd,2015,Switzerland,Asia,Blockchain,Series B,45819000,2023-08-24,Accel,"Y Combinator, Andreessen Horowitz, Index Ventures",643,15856942.047121549,354720527.92073625,False,,"EdTech, Blockchain, Mobile"
f19e995e-8f4a-44df-a66b-9a7ba4ecd9e1,"Brown, Ramos and Lawson",2011,Turks and Caicos Islands,MENA,Healthcare,Series C,710269000,2025-03-15,SoftBank,"Tiger Global, Accel",537,213877649.54212123,1742232882.827415,True,Acquisition,"EdTech, Blockchain, Mobile, AI"
a6527a3e-f6db-4532-9cb2-9607eba02e42,Holt and Sons,2009,Bosnia and Herzegovina,MENA,Blockchain,Series A,246195000,2022-08-01,Andreessen Horowitz,Sequoia,705,43621204.975752525,1818732671.3342264,False,,"B2B, Marketplace, Cloud"
1e983aa1-14dd-4275-a8c4-8ec14ccbc368,Torres-Garcia,2005,Iceland,Latin America,Fintech,Series B,179657000,2024-01-15,Tiger Global,Tiger Global,45,10466259.479634915,1445422168.1550848,False,,"Blockchain, Mobile, AI, B2B, B2C"
74c6dfbf-7861-477c-8004-1b4a9f02038b,Stevens LLC,2006,France,MENA,Blockchain,Series C,165512000,2020-06-28,Index Ventures,Sequoia,954,47594535.14919466,616930224.5008699,False,,"B2B, B2C, Blockchain, EdTech"
4d598add-0ec5-4d00-9cb3-8d889efe85aa,"Wood, Andrews and Owens",2013,Saint Barthelemy,Asia,E-commerce,Series C,131344000,2024-03-28,Tiger Global,Sequoia,799,58843700.094618835,352389415.61494714,False,,"SaaS, IoT"
69337c9d-7066-4827-bf5c-4f3d2f4356fc,"Rice, Velez and Mann",2014,Swaziland,Europe,E-commerce,Pre-Seed,1587472000,2021-05-28,Index Ventures,"Sequoia, Tiger Global",866,519309322.4441006,6887463369.389896,True,IPO,"HealthTech, AI, EdTech, IoT"
3408188e-9e7a-4ff7-a5d2-88ed7fffd823,Barnett Inc,2021,Libyan Arab Jamahiriya,Latin America,SaaS,Series B,361001000,2021-06-08,Andreessen Horowitz,"Accel, Index Ventures",797,86402735.09537955,2762941023.984225,False,,"IoT, Mobile, AI, Cloud"
3866ae12-25be-433e-98c3-f2f0c5102f18,Wright Ltd,2017,Switzerland,Latin America,Healthcare,Series A,261343000,2019-02-07,SoftBank,Andreessen Horowitz,187,20213880.30971545,1018501911.2307776,False,,"SaaS, B2B, Marketplace, EdTech, Mobile"
21c96ddc-72e0-4771-be43-3e5fd30ff922,"Hines, Lamb and Sanchez",2018,Liberia,Oceania,Healthcare,Seed,780138000,2016-05-17,Andreessen Horowitz,"SoftBank, Y Combinator",67,188594514.86684415,6119816072.667005,False,,"SaaS, Cloud, Mobile"
e07655fe-636d-4a14-ae5c-515de64110df,Jackson-Hatfield,2014,Cambodia,MENA,E-commerce,Seed,102161000,2019-08-06,Tiger Global,Y Combinator,462,28244625.51178171,961305673.7729856,False,,"IoT, Cloud, AI, Mobile, Blockchain"
1c211773-7ea6-4513-ada9-09e8f9c1017b,"Robinson, Garcia and Gomez",2013,Andorra,Latin America,Fintech,Seed,886078000,2018-04-18,Y Combinator,"Index Ventures, Accel",611,369276107.45639634,4063126865.3134866,False,,"AI, HealthTech"
2c9cfddb-e460-4062-bf78-c2fa03acbc7f,Gilmore-Morrow,2023,Tonga,Europe,E-commerce,Series B,790831000,2017-09-02,Tiger Global,Index Ventures,695,104929447.3083019,4817658745.441528,False,,"B2C, IoT, Blockchain, Cloud, Marketplace"
cc69a6ae-b386-4d64-a9e5-05bc37a1fcd6,Ross-Richardson,2022,Saint Martin,Latin America,SaaS,Series B,189989000,2017-11-30,Andreessen Horowitz,"Accel, Sequoia",231,17472728.63786622,1779643921.9200075,False,,"B2B, SaaS, Marketplace, HealthTech, IoT"
21de2ac5-9cc0-42aa-91b9-666ca3dceeb8,Meyers-Jordan,2019,Bangladesh,Asia,Blockchain,Series D,940794000,2022-06-01,Index Ventures,Tiger Global,665,447059700.59501487,1927714356.9666162,False,,"Marketplace, Mobile, HealthTech, B2C, SaaS"
090595c9-d62f-4f7c-b17b-75380ac2d5d8,Thomas-Mclaughlin,2012,Nepal,Oceania,SaaS,Series B,331553000,2025-01-17,SoftBank,SoftBank,380,85826086.17458554,728504313.9022996,False,,"HealthTech, SaaS, AI, Cloud"
78ec8f7c-efc4-40f0-a1b5-e687327969ab,Williams and Sons,2014,Austria,MENA,Blockchain,IPO,462471000,2021-05-23,Index Ventures,"Sequoia, Tiger Global, SoftBank",371,38720294.62350894,1332940310.4223373,False,,"Cloud, Mobile, SaaS, B2C"
5d55139c-2d56-49d0-af82-50c9bd97e7bf,Ruiz-White,2010,Papua New Guinea,Oceania,Fintech,Series D,1184017000,2019-09-30,Andreessen Horowitz,"Accel, Andreessen Horowitz",265,263537392.09376875,11274060146.742239,False,,"Mobile, Marketplace, Blockchain, Cloud, SaaS"
7dd8aab1-3356-4967-b364-5f0cc903f284,Anderson LLC,2005,Cyprus,North America,AI/ML,Series C,1024828000,2015-10-19,SoftBank,"Index Ventures, Y Combinator",896,220241164.37988892,2403948874.2594056,False,,"AI, SaaS, Cloud, Marketplace, IoT"
b02bf77e-ee07-4d31-94e4-8ac793ded6fe,"Torres, Gonzalez and Moore",2009,Lithuania,MENA,SaaS,Seed,687496000,2023-05-19,Andreessen Horowitz,"Tiger Global, Sequoia, Andreessen Horowitz",669,335802565.23836863,1469442899.1073313,False,,"Cloud, AI, B2C, IoT"
04ca0ef7-ed59-4b22-bc11-b267c8309147,Burton Group,2012,New Caledonia,MENA,E-commerce,Series A,375854000,2016-01-11,Index Ventures,Index Ventures,289,20499333.590092417,2823888017.3806667,True,,"Blockchain, AI, SaaS, Mobile"
5d1696b0-694b-4354-8ed5-938d4cf3c30a,Ayala-Olson,2021,Iceland,MENA,SaaS,Series C,771265000,2019-11-21,Y Combinator,"Y Combinator, Tiger Global, Index Ventures",49,378878637.91493404,7500556584.994687,False,,"Mobile, Cloud, SaaS, B2C, EdTech"
6c6a37ff-071d-4e9e-bf1d-6383f881b2e7,Spencer-Becker,2010,Senegal,Asia,SaaS,Series C,295456000,2021-08-21,Accel,Andreessen Horowitz,458,89964139.50103983,2097276278.3776562,False,,"IoT, Blockchain, B2B"
4b180882-c30f-473b-89a0-59adaa5fad33,Gibson-Schmidt,2015,Honduras,Latin America,Fintech,Series D,287952000,2018-07-04,SoftBank,Accel,760,110210190.184161,992974507.1894065,False,,"IoT, B2B, Cloud, HealthTech, EdTech"
f9c37ab7-82e2-47e4-bf31-43a2b13eef6f,"Burnett, Cobb and Taylor",2007,Guinea-Bissau,Asia,Fintech,Series C,503926000,2017-05-02,Sequoia,Tiger Global,709,217278334.53744346,3185077245.1223326,False,,"Mobile, HealthTech, B2B, EdTech, Blockchain"
6c21bd3b-5242-4a70-bf99-e7465f832c30,Garcia PLC,2014,Australia,Oceania,Blockchain,Series C,680584000,2025-02-16,Tiger Global,"Tiger Global, Index Ventures, Y Combinator",660,160906787.3180507,6681608410.416389,False,,"Mobile, B2C, B2B, EdTech, Blockchain"
06dfc30e-66ff-409c-a721-ff1c45839938,Raymond LLC,2014,Mali,Latin America,AI/ML,IPO,1392219000,2024-04-13,Y Combinator,Sequoia,265,666847254.049506,10306370347.674948,False,,"IoT, AI, HealthTech, B2B, Cloud"
e7a21d68-d653-4d84-8e95-1ac8fb27bc18,Hamilton Group,2019,Senegal,North America,Blockchain,Series A,571839000,2018-10-23,Y Combinator,"Andreessen Horowitz, SoftBank, Tiger Global",146,169848995.24344826,1159739131.7911644,False,,"B2C, Cloud, Marketplace, HealthTech"
32921c52-5503-4af4-a1c8-1cc82d7d5c90,Meza-Watts,2021,Vanuatu,North America,Fintech,Series C,232033000,2017-01-09,Sequoia,"Index Ventures, Accel",230,43441354.4550056,1132442613.320449,False,,"SaaS, Marketplace, HealthTech"
3d720fdb-d39b-4f7c-82ba-aa9f7f5bc266,"Hanna, Diaz and Conway",2009,Liechtenstein,Asia,SaaS,Series D,193632000,2017-12-20,Index Ventures,Accel,356,46324899.301537514,540413494.7833203,False,,"B2C, B2B, Blockchain"
9d1edd13-d9cc-47c7-bf4f-9e08e3ebaa97,Lee Ltd,2008,Cote d'Ivoire,MENA,E-commerce,Seed,495553000,2021-06-20,Accel,"Accel, SoftBank, Index Ventures",447,144602698.00495777,2751881934.7422957,False,,"HealthTech, EdTech, Cloud, B2B, IoT"
9c91f822-8f52-4137-a5f1-c75c1f9042ab,Santiago Ltd,2008,Italy,Latin America,Logistics,Series A,328264000,2021-11-04,Sequoia,"Sequoia, Index Ventures, SoftBank",913,110131906.7814596,2830106823.4101043,False,,"Marketplace, AI, Cloud, HealthTech"
6a8a97c8-c850-4245-b306-cf20f38a4d7e,"Harris, Grant and Smith",2012,Greece,Europe,Blockchain,Series D,3606469000,2018-11-17,Y Combinator,"Sequoia, Y Combinator, Accel",35,1727886349.0351524,31437575727.72278,True,Acquisition,"Mobile, IoT, Marketplace, B2B"
2385f498-235a-439e-bdf6-075221b23abd,Henson-Morgan,2014,Bolivia,MENA,AI/ML,Series C,150980000,2017-09-10,Andreessen Horowitz,"Index Ventures, SoftBank, Y Combinator",45,36491921.0663442,1080674785.3861592,False,,"AI, Marketplace, Mobile, B2C, IoT"
c5228df4-d4d3-4cd7-9709-9047e9612aca,Harris Group,2022,Thailand,Europe,Healthcare,Pre-Seed,575280000,2023-07-04,Andreessen Horowitz,Andreessen Horowitz,315,282806342.6967555,3535970555.789656,False,,"Mobile, IoT, Blockchain"
a48ebc03-d518-4e65-a86d-877b8bad1249,Thomas-Nelson,2021,Northern Mariana Islands,Oceania,Logistics,IPO,108965000,2020-01-23,Sequoia,"Tiger Global, SoftBank",242,50934298.272064485,573011996.9011024,False,,"HealthTech, SaaS, EdTech, B2B"
d8379756-193d-4c5d-a250-cad8a2a4bf78,Watts Inc,2005,Burkina Faso,Oceania,SaaS,Series D,493321000,2016-07-04,Sequoia,Index Ventures,424,85619664.56240943,1114831746.144557,False,,"EdTech, B2C, AI"
4756676d-9218-4419-8c65-81a54792cb0e,"Baker, Bond and Ortega",2017,Anguilla,Oceania,Logistics,Pre-Seed,249034000,2016-05-07,Sequoia,"Andreessen Horowitz, Sequoia, Tiger Global",626,104440871.84659885,1047396435.3269246,False,,"B2B, EdTech"
f7988f80-f251-46b5-b8f5-28e56101a33c,Hanson-Reyes,2010,Romania,Asia,SaaS,Series A,215536000,2022-10-14,Sequoia,"Index Ventures, Y Combinator, Andreessen Horowitz",53,29624746.25384202,2110417423.2013752,False,,"Blockchain, B2C, AI, Cloud, SaaS"
116f31c7-0651-4d39-91e8-e631c7cf7953,Olson-Anderson,2020,Belgium,Europe,Logistics,Seed,1210983000,2015-12-11,Sequoia,Sequoia,525,257625004.7733406,8248016949.296582,False,,"EdTech, HealthTech, AI"
b727c23c-f464-48f1-b624-5ea790f351a3,Becker-Werner,2008,Benin,Asia,Fintech,Series C,1538347000,2019-06-30,Index Ventures,"Andreessen Horowitz, Tiger Global, Index Ventures",964,710121103.8313835,11376889190.512064,False,,"B2B, Mobile, Blockchain, AI, Marketplace"
2287140d-7808-42e0-af41-f90c320941d7,"Taylor, Norton and Ballard",2017,Saudi Arabia,MENA,Fintech,IPO,4267185000,2019-03-12,Accel,"Y Combinator, Accel",8,988620788.6046734,37973863129.089714,False,,"HealthTech, SaaS, Mobile, AI"
afffd165-d505-4881-ae88-3ea785e8a2d7,Lowery-Walker,2007,Greenland,Oceania,Logistics,Series A,540640000,2018-04-20,Index Ventures,"Sequoia, Index Ventures",428,258289498.8894526,3786199796.9483705,True,Acquisition,"SaaS, Cloud, B2C, B2B, Marketplace"
e422fe3b-014f-43b4-8e36-c1e5b0b3435d,Martinez Ltd,2008,Oman,North America,E-commerce,Series A,104233000,2016-08-24,Andreessen Horowitz,"Y Combinator, Index Ventures, Tiger Global",135,43531432.62425649,753446760.8460166,False,,"EdTech, B2B, Mobile, AI, SaaS"
f3eace3d-291b-4b82-908c-d3d4243f8178,"Smith, Nolan and Cohen",2007,Costa Rica,Europe,SaaS,Series A,188663000,2018-05-22,SoftBank,"SoftBank, Andreessen Horowitz, Tiger Global",133,50523166.11849459,1436649768.2554963,True,Acquisition,"Blockchain, Cloud, Mobile, AI"
355a0f83-1679-4760-8d27-8d5c4cf75dbe,"Allen, Beltran and Alexander",2023,Chad,North America,Fintech,Series B,246257000,2021-08-29,Tiger Global,Accel,776,37489196.39570185,500594087.0286532,True,,"Mobile, AI, HealthTech"
375d7e30-3a70-4e31-88eb-5c4bb35cc684,Williamson-Ray,2014,Philippines,Europe,AI/ML,Series A,551302000,2017-12-18,Y Combinator,Y Combinator,275,199976727.93511602,2872616159.1654773,False,,"Cloud, B2C, AI, Blockchain, Mobile"
5a5948b2-cb9d-4def-91c3-275b92eb144e,"Lamb, Gordon and King",2023,Indonesia,Latin America,Fintech,IPO,410976000,2024-10-19,Andreessen Horowitz,Andreessen Horowitz,208,56163669.38244678,1992706478.088247,False,,"Marketplace, Cloud"
ac62b4fc-5a54-45e1-8f7a-207f2d540650,Aguilar-Jacobs,2010,Dominica,Asia,SaaS,Series C,269463000,2019-05-03,Andreessen Horowitz,"Tiger Global, Index Ventures, Y Combinator",664,38309436.46536044,1188708888.0637996,False,,"SaaS, EdTech"
50eb63ab-913d-42a7-9146-b9c4da9246fa,"Lester, Baker and Gonzalez",2020,Sri Lanka,North America,E-commerce,Series B,48929000,2019-06-24,Tiger Global,"Andreessen Horowitz, Index Ventures, Y Combinator",101,6869231.9019957045,400928362.82265127,False,,"B2C, SaaS, AI"
192535e0-b1ad-47e7-aa3f-aa2612bbacab,"Davis, Mendez and Patrick",2015,Isle of Man,Oceania,SaaS,Series C,1174772000,2016-01-17,Y Combinator,"Accel, Index Ventures",935,263440313.37849322,10892870757.67686,False,,"Marketplace, Cloud, B2B"
f079df94-d4e4-43bf-9f8b-7e01f72b64f6,Gomez PLC,2005,United Kingdom,Europe,AI/ML,Series B,2060239000,2018-11-18,Tiger Global,Y Combinator,407,1001872889.2278056,6982385870.432529,False,,"IoT, HealthTech, AI, Marketplace, B2B"
09d419ad-620e-447a-a107-7340fb744de2,Rubio-Luna,2007,Guinea-Bissau,MENA,Logistics,Series A,516704000,2016-08-12,Tiger Global,"Tiger Global, Y Combinator",45,47052490.367685966,2837525067.7239814,False,,"EdTech, SaaS, B2C"
0de932c1-234a-4a3d-96d6-cb72c81919b1,"Hughes, Allen and Holden",2023,Bosnia and Herzegovina,North America,Fintech,IPO,82662000,2022-05-19,Tiger Global,"Y Combinator, Tiger Global, Index Ventures",148,25774513.288074784,510569164.29883385,False,,"IoT, Blockchain, Cloud, AI"
9276dee2-1b08-411c-a029-d3561e9c28fe,"Woods, Davidson and Orr",2011,Kenya,Latin America,Fintech,Series A,766664000,2022-10-30,SoftBank,Index Ventures,86,369118378.6581574,2796897017.949148,False,,"Blockchain, HealthTech, Mobile, SaaS"
5ce25074-5b10-454d-8547-388c401978f7,Greer-Nicholson,2021,Haiti,Asia,Healthcare,Series C,49501000,2020-08-20,SoftBank,"Tiger Global, SoftBank",972,17061713.18233771,116187438.05934978,False,,"SaaS, AI, Marketplace"
73de9e69-1677-40ba-b0aa-d9a7fbc6811c,"Mitchell, Arellano and Cox",2008,Tunisia,Asia,Fintech,Series A,487036000,2025-01-06,Y Combinator,Tiger Global,105,47350921.383591436,1061141523.5861031,False,,"B2B, IoT, AI, Blockchain, EdTech"
709f4910-c925-4b94-aec3-cd2d8cb3aec9,Hays-Moyer,2013,Heard Island and McDonald Islands,MENA,Logistics,Series A,198016000,2017-02-12,Y Combinator,"Accel, Y Combinator, Sequoia",700,25183842.984021846,1290825387.5572138,False,,"Blockchain, B2B, AI, SaaS"
96b9491b-8ca2-4f46-8226-9f31a3754ce8,"Pham, Boyle and Wagner",2015,Antigua and Barbuda,Europe,E-commerce,Series A,156467000,2018-11-04,Sequoia,"Tiger Global, SoftBank, Sequoia",332,54875597.21274315,541346192.784825,False,,"B2B, SaaS, EdTech, HealthTech, IoT"
a8159714-8f6e-417c-9b46-6d9e7eb75fec,"Robinson, Coleman and Williams",2023,Pitcairn Islands,MENA,SaaS,Seed,900205000,2020-02-07,Index Ventures,Tiger Global,197,293517099.2332659,4767195309.124781,False,,"Marketplace, B2C"
36dfd672-32a7-42bd-9a27-ff87766a7af3,"Gomez, Huffman and Robertson",2023,Montserrat,Asia,Fintech,Series B,188773000,2021-09-03,SoftBank,Accel,100,18975979.43361046,1475057973.760275,False,,"Blockchain, Cloud, B2C, SaaS"
3433d41a-1798-4984-9590-9eb9aca6f433,Snyder-Baker,2006,Oman,MENA,SaaS,Series C,345921000,2017-05-06,Index Ventures,Y Combinator,423,164295008.09502813,2382007840.9847174,False,,"B2B, Mobile, EdTech"
0a5762ab-6558-44b0-8b3a-19e7e3cfabd4,Vaughn PLC,2023,Vanuatu,Asia,AI/ML,Seed,1272730000,2022-10-14,Y Combinator,"Accel, Index Ventures, Y Combinator",67,214157725.24329448,3005980865.288681,False,,"Cloud, AI, B2B"
81b2d834-9468-4984-b8cf-8c45d3990621,Taylor-Jennings,2018,Angola,Latin America,AI/ML,Series D,1056685000,2024-11-27,Andreessen Horowitz,"Y Combinator, SoftBank",668,53724755.183702,5077576700.466138,False,,"B2C, Cloud, Blockchain"
e7077606-fd31-4f20-a79b-ca81a9e92a3c,Abbott-Morrow,2011,Czech Republic,Latin America,AI/ML,Series A,366227000,2019-10-30,Andreessen Horowitz,Andreessen Horowitz,290,169085274.11426097,1143411126.2680886,False,,"B2C, Blockchain, AI"
e65e230d-7992-405b-bcdd-147af889bc12,"Mueller, Hurley and Herrera",2020,Chile,Asia,Blockchain,Series B,376512000,2015-11-24,Accel,"Sequoia, Tiger Global",692,109919594.31281808,2539516074.9695306,False,,"Marketplace, EdTech"
eea75074-4074-4191-9633-eac2ba21573d,"Brown, Wilson and Clayton",2016,Bhutan,North America,AI/ML,Series C,160491000,2016-09-17,Y Combinator,"Sequoia, Tiger Global",658,31048470.544068474,386809415.4187515,True,,"Mobile, B2C, Marketplace"
803660fc-47dc-48f7-b457-8f03655e377f,Shepherd PLC,2019,Cambodia,Latin America,Healthcare,Seed,493850000,2018-12-20,Y Combinator,"SoftBank, Sequoia, Index Ventures",295,112623214.18440954,1732816657.6678057,False,,"AI, Marketplace"
65641957-037d-451f-abef-f65e8494993a,Warren PLC,2023,Suriname,North America,E-commerce,Series C,3245277000,2023-10-06,Index Ventures,"Tiger Global, Y Combinator, Accel",384,939358204.6044972,17764300912.551525,False,,"Blockchain, SaaS"
d1038e49-f468-4516-8155-0e5306a3e398,Reid-Goodman,2023,China,Asia,Blockchain,IPO,836502000,2025-05-11,Andreessen Horowitz,Tiger Global,436,187627431.5460592,7305618779.173439,False,,"B2C, HealthTech, B2B, IoT"
4fe402f8-a9e0-419f-a653-1ea82cd04203,"Moon, Yoder and Marshall",2011,Norfolk Island,Europe,AI/ML,Series A,973828000,2024-07-19,Andreessen Horowitz,"SoftBank, Y Combinator, Sequoia",582,380637273.8016593,5213485637.443559,False,,"AI, B2C, B2B"
5bde218a-facf-4811-a873-3c091ccd5cc4,Butler-Roth,2019,Indonesia,Europe,SaaS,Series A,171899000,2021-04-10,Accel,"Y Combinator, Sequoia, Andreessen Horowitz",151,31592504.067829676,990882887.2785368,True,,"IoT, Blockchain, B2B, Cloud"
80980faf-311c-46f9-8e37-62531c594f1a,"Lynch, White and Reid",2008,Bolivia,Asia,E-commerce,IPO,412655000,2017-01-07,Index Ventures,"Sequoia, Y Combinator",383,114255738.60846782,3628513828.760543,False,,"AI, B2C, SaaS"
dd02b063-0827-4055-a91e-7fcf2a59b0bc,Cole Ltd,2007,Andorra,Europe,Fintech,Pre-Seed,405774000,2025-01-22,Accel,Accel,290,63316589.23117844,3847263437.990105,False,,"B2C, B2B, SaaS, Cloud"
a2e7ced8-bf65-4ca2-bbe9-25a8ac30bec6,"Robles, Miles and Griffin",2019,Palestinian Territory,Oceania,SaaS,Series B,278246000,2022-01-28,Index Ventures,"Accel, Andreessen Horowitz, Y Combinator",681,23013103.375376135,1822664294.712801,False,,"B2C, IoT, EdTech"
d9ccdd79-6012-4674-a6c8-691d6b4f0b37,Norris-Harris,2005,Yemen,Oceania,Healthcare,Series B,1396615000,2021-12-24,Y Combinator,"Tiger Global, SoftBank",411,420949048.17097986,12289941247.854143,False,,"EdTech, HealthTech, Blockchain, IoT, Marketplace"
1986cf39-b7ad-48a4-aa83-5ff2eb502592,Johnson-Turner,2010,Libyan Arab Jamahiriya,Asia,SaaS,Series C,443840000,2018-06-26,SoftBank,"Index Ventures, Andreessen Horowitz, Accel",67,91138910.71151403,1547764925.2570684,False,,"IoT, Mobile"
b6ebcfd1-8bdd-4353-87dd-a265b90aa373,Avila-Foster,2014,Western Sahara,MENA,AI/ML,Series A,538046000,2020-01-14,Sequoia,"SoftBank, Y Combinator, Index Ventures",196,28064436.944659177,3267504686.3109717,False,,"Blockchain, AI, EdTech, IoT, HealthTech"
83fa3fe7-e925-4cc8-b68c-16f2a7c11879,Monroe PLC,2008,Kiribati,MENA,Logistics,Series A,1793485000,2023-01-31,Andreessen Horowitz,Y Combinator,973,496902300.4675488,16736347890.458738,False,,"B2C, AI, B2B"
eae51840-b26a-4a7a-bf36-f1c0114fcc5b,"Hogan, Ellis and Gonzalez",2007,Rwanda,Europe,Logistics,Series C,561938000,2021-08-13,SoftBank,Y Combinator,290,186921687.6959197,4901610920.267832,True,,"EdTech, Cloud, HealthTech, B2C"
e8df79a5-e9e3-4493-9e3c-aea60bb3a5ee,Estrada LLC,2011,Saint Kitts and Nevis,MENA,Fintech,Series C,448993000,2024-12-31,Sequoia,Accel,418,158860339.08723807,1509453519.4686668,False,,"Mobile, HealthTech"
c73679ee-99e1-46e6-8285-b37d0a98e78e,Dickerson-Kim,2020,Guinea,Asia,Blockchain,Series A,435996000,2016-04-06,SoftBank,"SoftBank, Accel, Index Ventures",119,59031068.533842675,4103596511.2064347,True,,"B2B, HealthTech, EdTech, Marketplace"
3d74a612-e93a-410d-a27a-c0fc136860a6,Edwards-Stevens,2020,Egypt,MENA,SaaS,Seed,423274000,2015-11-10,Tiger Global,Sequoia,508,80872372.94220512,3098627906.703157,True,,"Blockchain, Mobile, AI, B2C"
184e086b-4075-4e98-8f52-b9d45f1a363d,"Carpenter, Flores and Pierce",2017,Liberia,Asia,Healthcare,Series A,254692000,2024-12-11,Index Ventures,Y Combinator,862,108965699.59042476,1243667396.2838864,False,,"Mobile, EdTech, Cloud, IoT"
1fd397b3-22ec-42f0-bf67-9fd81ee579ed,"Ruiz, Mills and Nolan",2007,Senegal,Asia,SaaS,Series B,625981000,2023-07-03,SoftBank,"Index Ventures, Accel",533,252121628.29047367,5745023912.678511,False,,"HealthTech, IoT, B2B, Blockchain"
29cb2050-ad9a-48b3-b2b0-42d0867ca6b3,Allen-Rodriguez,2020,Guadeloupe,MENA,E-commerce,Series B,419725000,2020-10-26,Andreessen Horowitz,Accel,161,103858012.87835237,1625431077.737862,False,,"Blockchain, EdTech, SaaS, B2C"
bf131953-e4a1-4bc9-8f4d-50e463d812fe,Wells PLC,2013,Somalia,Asia,Healthcare,Series B,2618661000,2018-08-28,Index Ventures,SoftBank,401,259885560.0111857,10903457188.66266,False,,"SaaS, HealthTech"
38690832-6069-4730-a47c-4816046f5bb2,Zimmerman-Nguyen,2022,Uzbekistan,Latin America,Logistics,IPO,214217000,2021-12-10,SoftBank,Accel,553,15206441.210131228,1169363883.7086363,False,,"B2B, Blockchain, B2C, IoT, Marketplace"
e255d3d2-ea97-46c5-a77c-4c3dd527de28,Archer PLC,2019,Antarctica (the territory South of 60 deg S),Oceania,Healthcare,Series A,755712000,2021-08-27,SoftBank,"Andreessen Horowitz, Tiger Global",429,118357752.63525237,5704929382.047779,False,,"Marketplace, B2C, IoT, Cloud"
3f36f826-fd4f-48cc-831a-7d9ea6bcde27,Alexander Ltd,2012,Nicaragua,Oceania,Blockchain,Series B,549654000,2020-08-07,Y Combinator,"Index Ventures, Tiger Global, Accel",327,268668597.1562983,5330667879.000336,False,,"SaaS, B2B, Cloud, Marketplace"
3db23f0a-8012-46cb-b54c-4bc7269fc62e,"Ward, Golden and Miller",2013,Vietnam,Oceania,Logistics,Series D,304256000,2021-03-15,Andreessen Horowitz,"Y Combinator, SoftBank",613,35514933.33252691,2317300514.7976213,False,,"IoT, EdTech"
77700c5a-9f61-4942-8334-727f79fb8c74,Thomas-Schroeder,2006,Slovakia (Slovak Republic),Latin America,SaaS,Series B,345140000,2016-12-17,Index Ventures,"Y Combinator, Index Ventures",384,129976788.22327459,2551928055.042853,False,,"AI, HealthTech, B2B"
0bae7ef9-31e1-4544-8aec-88a17661f2dd,"Johnston, White and Mcdonald",2020,Ethiopia,Europe,Fintech,Series C,149080000,2024-10-23,Andreessen Horowitz,Sequoia,484,46414938.61470885,875016646.8286619,False,,"EdTech, B2C, B2B, HealthTech"
fbb6f633-236b-43df-b430-1a155f5efc0b,"Sexton, Sullivan and Hawkins",2023,Bangladesh,Oceania,AI/ML,Series A,257826000,2021-04-28,SoftBank,"Sequoia, Andreessen Horowitz, Accel",377,97451876.76717974,1426004829.1775923,False,,"Marketplace, B2B, IoT"
cbd8f378-ad46-4301-9dbc-887e4978accc,"Reynolds, Anderson and Dean",2020,Northern Mariana Islands,Asia,Blockchain,Series B,109832000,2016-05-29,SoftBank,"Sequoia, Y Combinator",415,15943393.686266694,453163647.9146672,False,,"SaaS, Cloud, IoT"
7c7bad27-1a02-4926-beb8-3eaf6fb1e818,Ward-Nelson,2014,Argentina,Europe,AI/ML,Series C,148953000,2024-04-16,Index Ventures,Accel,191,13804025.260715442,711229138.7911271,True,Acquisition,"AI, Mobile"
acb73b76-f8f9-492d-ac08-6b52b6fb969d,"Bautista, Williams and Green",2014,Sweden,MENA,SaaS,Pre-Seed,179643000,2022-11-09,Sequoia,"Andreessen Horowitz, Sequoia",733,63001996.09838744,1389551791.6545737,True,,"SaaS, Blockchain"
81d612af-7744-44b3-8356-12e47314dc6f,Donaldson Inc,2019,India,Latin America,Fintech,Series B,1582188000,2021-08-13,SoftBank,SoftBank,176,492904413.77098674,15299096496.123495,False,,"EdTech, Cloud"
